content,id,postDate,author
"Thank you, I'm curious about this topic! Have you faced any mathematical correlation about this aspect?",113338,2019-10-21 18:44:24,Ivan Vigorito
Good catch! Thanks for sharing. 👍 ,113338,2019-10-18 18:08:08,chmaxx
"I plan to model on the assumption that the sites are cities from USA - your find of 15 regions is nice match to 15 sites in our data - but to minimize the weather data they have to be cities - but one or more cities from each region would make some sense.
I am going with USA assumption as I can find that multiple DOE surveys over the last decades have occurred and lots of summary data available with regards to building energy use in USA as a result.  Have not seen anything similar in my google search for other parts of the world.",113338,2019-10-18 22:54:08,PC Jimmmy
What about Canada?  Any July 1st patterns?,113338,2019-10-21 13:03:02,S D
"Interesting find! However:
The site_id variable corresponds to weather stations. Some of those ASHRAE regions are quite large geographically. It wouldn't make sense to have data from a unique weather station for each region, unless somehow the buildings are grouped geographically in each region.",113338,2019-10-18 18:31:15,S D
I thought about that too. It could mean one of two things: (a) the buildings are grouped withing each region or (b) this idea is wrong and the ASHRAE regions have nothing to do with site_id. I think including holidays specific to each of the ASHRAE region might help to clarify this. ,113338,2019-10-18 19:05:51,Alexey Pronin
"I think the idea of holidays is fine, but I believe seasonal time such as winter, summer,.. can bring more importance since this places might use airconditioner or heating. On top of that I will try to mark weekend days to the model, since many of the facilities  ""primary_type"" are Education or Office and they are normally closed on weekends, a.k.a. lower energy consumption those days.",113338,2019-10-19 11:45:37,Ivan de los Santos
Thanks! But actually i don't know how to use this external data to create  new features ,113338,2019-11-07 13:06:23,Dxx
"I used this info and the sites' temperature data to make educated guesses as to which site is which, see here https://www.kaggle.com/datadugong/locate-better-cities-by-weather-temp-fill-nans",113338,2019-11-05 12:15:19,Silverback
"Thank for that.
It seem like site_id: 10 is difficult to map to any of the city in ASHRAE in United Stated. 
Anybody has better match for site_id: 10 ?",113338,2019-11-06 03:59:46,CC Joshua 
"I think it is Salt Lake City. It is definitely in the US in that area. Other good correlations were Las Vegas, San Francisco, Portland and Phoenix (if I recall correctly).
The issue here might be that, as Salt Lake City is on a lake, the temperature might change drastically if the temp sensor is next to the lake or a couple Kms/miles to the other side of the city. I just clicked the middle of the city to get the lat longs so could be a few Kms out.",113338,2019-11-07 12:40:40,Silverback
"maybe related?
https://vimeo.com/362155388",113643,2019-10-21 08:35:41,Heng CherKeng
"""More buildings make more generalizable models—Benchmarking prediction methods on open electrical meter data"" - Clayton Miller, 2019
This paper outlines a library of open-source regression techniques from the Scikit-Learn Python library and describes the process of applying them to open hourly electrical meter data from 482 non-residential buildings from the Building Data Genome Project",113643,2019-10-21 04:54:16,Heng CherKeng
"https://www.budslab.org/
Building Data Genome Project (ResearchGate) – Collaboration with Princeton CHAOS Lab – A open data set of hundreds of non-residential buildings from around the world with various temporal data mining techniques implemented
https://github.com/buds-lab/temporal-features-for-nonres-buildings-library
useful publications:
https://scholar.google.com.sg/citations?hl=en&user=akL857IAAAAJ&view_op=list_works&sortby=pubdate",113643,2019-10-21 04:37:16,Heng CherKeng
This is gold. ,113643,2019-10-21 05:10:35,arnab
I am unable to open the link - did you guys succeed?,114196,2019-10-30 12:11:48,Konrad Banachewicz
"Yes. I can. Someone has posted those on github as well:
https://github.com/grapestone5321/Great_Energy_Predictor_Shootout_1_2/tree/master/papers",114196,2019-11-03 16:00:47,arnab
"Yes.  I've posted those: 
https://www.kaggle.com/c/ashrae-energy-prediction/discussion/113136#latest-656881",114196,2019-11-06 01:23:50,Naruhiko Nakanishi
Maybe this post could be stickied? Edit: thank you!,114196,2019-10-26 14:10:34,S D
"sie this is my first python data science project, i am not able to understand the formate of submission   file sir i  got error ",114196,2019-12-22 06:33:46,Amit
Thanks for sharing… love it dropbox pdf publications,114196,2019-11-03 12:13:38,"Patrick Uzuwe, Ph.D"
Thank you!,114196,2019-10-28 17:14:08,AJ Aberdein
Thanks!,114196,2019-10-28 16:18:50,Ivan Kondratov
"@claytonmiller @chrisbalbach  This is super helpful. 
There are bunch of papers referenced in ""More Buildings Make More Generalizable Models— Benchmarking Prediction Methods on Open Electrical Meter Data"". All most all these papers are behind paywall. Is there any way to access those as well? ",114196,2019-10-27 11:03:35,arnab
"I would suggest that the Pearson Correlation won't be effective for categorical -- continuous variable relationship , it would be better to work with creme's V or mutual info score in such cases . ",114903,2019-10-31 11:14:55,AdityaVikramSingh
i always found featuretools pretty hard to use and not that useful. So far I have never found any good automatic fe tools.,114903,2019-11-04 21:31:12,Louka Ewington-Pitsos
"Before finding the correlation, I encoded categorical features, but I agree with you, @avikrams, the Pearson correlation gave a bad filter. Subsequently, I separately made feature selection on a separate statistical characterictics - MEDIAN and SKEW. The result came out interesting - see ASHRAE - Automatic FE&FC",114903,2019-11-04 20:53:32,Vitalii Mokin
"Interesting share , I made something very similar too. ",114903,2019-11-07 05:21:52,AdityaVikramSingh
How are you dealing with the fact that it is a timeseries problem? I`ve tried using LGBM without much sucess.,119460,2019-11-29 21:44:20,Gabriel Prado
"Hi Gabriel,
It is technically a timeseries problem, but the data is very noisy and it is pretty tough to build a model that can predict 2 years ahead with one year of data. Thats why I think a lot of people are treating it mostly as a tabular prediction problem. LightGBM should work well if you remove some of time aspects (mainly month).
However, there are some great opportunities to focus on timeseries modeling in this competition. If you ignore the noise the energy usage pattern is quite simple, sometimes even constant.
Maybe you can try splitting by meter and train a simple LSTM model for each meter? Here is a nice kernel which implements an LSTM. 
Hope this helps!",119460,2019-11-29 22:28:02,Carlo Lepelaars
"As @carlolepelaars notes, the easiest way is to simply add a few time-based features (i.e. hour-of-day and day-of-week) and then treat it like any other tabular problem. However, you must take the time-series properties into account when doing your validation, or you'll never be able to accurately judge your model's quality.
The kernels I reference at the bottom of the post showcase basically this approach and include both a reasonable CV splitter and a complete end-to-end submission.
The time-series properties can still be used in small ways while mostly using a tabular approach. Interpolation of missing weather features is one. Lag-based value-over-time features are another.",119460,2019-11-30 02:06:18,Robert Stockton
"Yes, you have a point. There are still some fun challenges in this competition. I just hope the hosts will still be able to create a fair private leaderboard ranking when the competition ends.",119460,2019-11-29 17:28:29,Carlo Lepelaars
